         SEQ_ID,  PER(VLXT),  RNK(VLXT), PER(VSL2B), RNK(VSL2B),   PER(VL3),   RNK(VL3), PER(IUP_S), RNK(IUP_S), PER(IUP_L), RNK(IUP_L),  PER(PFIT),  RNK(PFIT),   PER(MDP),   RNK(MDP),       dCDF,        dCH,   len(seq)
         P0AEZ1,      17.23,  0.2817890,      16.55,  0.3287711,       0.00,  0.1667527,       4.05,  0.2303705,       2.70,  0.2304664,      10.47,  0.2220618,       1.35,  0.2155766,  0.1206750, -0.1773234,   296
         Q97R46,      33.55,  0.3356360,      10.24,  0.3256329,       6.10,  0.2050526,       3.92,  0.2297492,       3.49,  0.2969579,       7.41,  0.2099042,       2.61,  0.2329800,  0.0645225, -0.1898482,   459
         Q0P9D1,       5.64,  0.1363112,       5.64,  0.2692963,       0.00,  0.1704628,       5.64,  0.0994579,       0.00,  0.0723485,       7.69,  0.1704771,       2.05,  0.1246485,  0.2562554, -0.2960370,   195
         Q9CPU0,      11.96,  0.2448617,      46.74,  0.4646467,      20.11,  0.3374898,      20.11,  0.3003951,      14.13,  0.3011037,      32.07,  0.3782274,      21.74,  0.3377874,  0.1537318, -0.0716739,   184
         P0AA89,      27.17,  0.3122259,      17.17,  0.3053925,       0.65,  0.1991132,       1.96,  0.1288687,       0.43,  0.1393230,       6.96,  0.2082829,       1.09,  0.1823489,  0.0866121, -0.1680672,   460
         Q79FX6,      12.89,  0.2020081,      14.63,  0.3033566,       0.00,  0.1599866,       5.57,  0.1884515,       3.14,  0.1915657,       5.57,  0.1899951,       1.05,  0.1792295,  0.1954290, -0.1538735,   287
         Q5FJM0,      10.43,  0.1708457,      20.10,  0.3552530,       7.89,  0.2200558,       5.60,  0.1974239,       1.78,  0.2185416,       9.67,  0.2110486,       0.00,  0.1921856,  0.2243430, -0.0739025,   393
         P0A9H8,       9.16,  0.1488980,       8.12,  0.2590513,       0.00,  0.0945327,       2.62,  0.1249957,       0.00,  0.1174181,       5.24,  0.1657421,       2.09,  0.1360175,  0.2462922, -0.1487539,   382
         Q9KL03,       8.67,  0.2270962,       9.25,  0.2874051,       0.00,  0.1640747,       5.20,  0.1176965,       0.00,  0.1039291,      13.87,  0.2320165,       5.20,  0.1613573,  0.1714073, -0.0799005,   173
         Q96F10,      25.88,  0.2169035,      10.59,  0.2729633,       0.00,  0.1635141,       6.47,  0.1268988,       0.00,  0.0737594,      13.53,  0.2200221,       4.12,  0.1517579,  0.1795662, -0.2127286,   170
         Q5CPU3,      16.45,  0.2669963,      16.45,  0.3219106,       2.63,  0.2362488,       7.24,  0.1611106,       0.00,  0.1653587,      12.50,  0.2454754,       3.29,  0.1934753,  0.1336372, -0.0961131,   152
         P0A951,      18.82,  0.2328242,      17.20,  0.3108487,       3.76,  0.1955027,       8.60,  0.1696447,       2.69,  0.1556796,      15.59,  0.2339610,       6.99,  0.1838264,  0.1633770, -0.1071227,   186
         Q9WYD1,      13.30,  0.2735240,       6.88,  0.2796654,       0.00,  0.1829380,       3.21,  0.1380936,       0.00,  0.1439947,       7.34,  0.1934810,       0.00,  0.1714599,  0.1278068, -0.2475875,   218
         Q8NQ64,      37.50,  0.4161242,      10.83,  0.3420005,       0.00,  0.2168184,       3.33,  0.2101292,       3.61,  0.2509074,       7.50,  0.2476480,       2.50,  0.2444681, -0.0159241, -0.1954107,   360
         Q5F6E9,      28.77,  0.3179873,      12.82,  0.3201165,       0.28,  0.1805685,       1.71,  0.1629481,       0.28,  0.1903994,       5.70,  0.1962864,       0.28,  0.1979563,  0.0801585, -0.2585346,   351
         Q31C15,      27.33,  0.2994124,      26.13,  0.3792280,      16.82,  0.3413971,       3.30,  0.1682255,       0.30,  0.1584542,       9.01,  0.2395251,       2.10,  0.2074742,  0.0978146, -0.2086458,   333
         P37837,      27.00,  0.3018883,      18.99,  0.3470897,       7.12,  0.2332265,       6.23,  0.1980119,       3.56,  0.2080988,       8.31,  0.2406698,       5.04,  0.2159597,  0.0953270, -0.1802364,   337
         Q08686,      12.17,  0.1780726,      37.50,  0.4085049,      30.59,  0.3083915,      16.45,  0.2503596,      10.53,  0.2547594,      12.50,  0.2372732,      14.47,  0.2728935,  0.2185057, -0.1317809,   304
         P78067,      10.11,  0.1888291,      18.85,  0.3605066,       3.22,  0.1884245,      11.49,  0.2873621,      13.10,  0.3282183,       9.43,  0.2260008,       4.14,  0.2318195,  0.2058576, -0.1124200,   435
         P52197,      39.11,  0.3858069,      25.09,  0.3759983,      11.07,  0.2570167,      15.87,  0.3006269,      16.97,  0.3251991,      15.50,  0.2626674,      18.82,  0.3178860,  0.0120894, -0.1307937,   271
         P0A6V5,      12.04,  0.1897703,      16.67,  0.3243342,       0.00,  0.1086660,       8.33,  0.2256409,       0.00,  0.1881344,      19.44,  0.2671749,       0.00,  0.1991757,  0.2081499, -0.0984570,   108
         P27008,      30.18,  0.3370744,      51.28,  0.5262271,      45.17,  0.4686060,      10.55,  0.2863587,      15.38,  0.3417032,      22.98,  0.3127646,      28.70,  0.3787889,  0.0613935, -0.0761471,  1014
         P26446,      24.43,  0.3044409,      44.41,  0.4828630,      34.22,  0.4076703,      13.55,  0.2756389,      19.19,  0.3421487,      15.73,  0.2791155,      23.34,  0.3486463,  0.0935962, -0.0630791,  1011
         P09874,      31.07,  0.3468829,      46.65,  0.5009631,      42.60,  0.4427903,      10.55,  0.2754367,      14.89,  0.3322906,      19.43,  0.3027423,      26.33,  0.3668508,  0.0519753, -0.0772967,  1014
         P09373,      16.05,  0.2349926,      12.24,  0.3234218,       3.42,  0.1738134,       5.39,  0.2254829,       5.26,  0.2613060,       3.82,  0.1845380,       2.63,  0.2049570,  0.1625188, -0.1295816,   760
         P09148,      18.68,  0.2449782,      22.41,  0.3608046,       5.17,  0.2261125,      14.08,  0.2947780,      14.08,  0.3321609,       8.05,  0.2075065,       2.59,  0.2400380,  0.1497369, -0.0796796,   348
         P0AGE9,      23.88,  0.3203087,      13.49,  0.3434003,       0.00,  0.2594351,       3.11,  0.2547719,       0.69,  0.2555208,       6.57,  0.2152684,       0.00,  0.2315450,  0.0814518, -0.3048300,   289
         P45723,       2.24,  0.1160494,      30.13,  0.4259143,      11.22,  0.2071578,       6.41,  0.2395612,       0.64,  0.2563783,       9.29,  0.2628623,       4.17,  0.2167945,  0.2773452, -0.0546458,   312
         P14262,       6.38,  0.1355246,      20.67,  0.3514090,       5.17,  0.1939779,       1.82,  0.1946806,       1.22,  0.2157423,       8.51,  0.2225948,       1.22,  0.1866586,  0.2591773, -0.1039410,   329
         P08954,       5.47,  0.1322035,      22.19,  0.3497676,       0.00,  0.1807601,       1.52,  0.1996642,       0.91,  0.2263698,       8.81,  0.2247995,       1.22,  0.1888007,  0.2626726, -0.0977521,   329
         Q12650,      22.90,  0.3141721,      15.56,  0.3387652,       4.37,  0.2477346,       5.94,  0.2515888,       4.90,  0.2842101,       6.82,  0.2124803,       1.75,  0.2335363,  0.0857950, -0.1499211,   572
         P08536,      11.94,  0.2273454,      11.55,  0.3199898,       0.20,  0.2288879,       2.35,  0.2166701,       1.96,  0.2265418,       5.68,  0.1931907,       0.98,  0.1972896,  0.1723180, -0.1474284,   511
         Q05876,      12.73,  0.2292346,      15.73,  0.3477426,      11.42,  0.2335529,       8.80,  0.2391308,       7.12,  0.2560237,      10.11,  0.2156542,       8.43,  0.2535568,  0.1692818, -0.1043555,   534
         Q04736,      19.04,  0.2619126,      20.70,  0.3774064,      25.14,  0.2746825,       7.58,  0.2290912,       5.36,  0.2527358,      15.53,  0.2296587,       8.32,  0.2251341,  0.1353544, -0.1346045,   541
         P42684,      46.95,  0.4592589,      55.16,  0.5834972,      49.15,  0.4987796,      37.56,  0.3884074,      45.01,  0.4762943,      44.67,  0.4632630,      45.94,  0.4782503, -0.0598750, -0.1055027,  1182
         P42680,      18.23,  0.2301761,      22.66,  0.3574784,      14.90,  0.2643705,       6.50,  0.2028008,       5.23,  0.2186628,       9.51,  0.2102436,       9.03,  0.2472888,  0.1670263, -0.0636894,   631
         P39688,      15.27,  0.2412369,      15.46,  0.3479023,      10.80,  0.2417909,       8.57,  0.2355816,       6.15,  0.2545659,      10.61,  0.2130293,       7.26,  0.2153861,  0.1573999, -0.1072715,   537
         P16591,      27.37,  0.3037318,      42.70,  0.4774544,      32.48,  0.3923462,       5.23,  0.2382852,       7.54,  0.2790410,      20.19,  0.2800438,      21.29,  0.3284836,  0.0941124, -0.0953411,   822
         P07947,      22.10,  0.2792540,      20.81,  0.3886914,      25.41,  0.2844552,       9.58,  0.2341326,       7.18,  0.2622353,      17.31,  0.2446876,      14.55,  0.2822426,  0.1180078, -0.1318095,   543
         P07862,      38.24,  0.4112147,      12.42,  0.3247404,       0.00,  0.2251327,       2.94,  0.2004088,       0.00,  0.1894075,      10.46,  0.2523605,       0.65,  0.2296886, -0.0128194, -0.2434238,   306
         Q9Y606,      28.10,  0.3591474,      30.68,  0.4508432,      27.17,  0.3566633,      19.44,  0.3117785,      22.25,  0.3649963,      24.59,  0.3342831,      23.89,  0.3629521,  0.0400283, -0.0909927,   427
         Q9WZY3,       8.88,  0.1598155,      10.53,  0.2725735,       0.00,  0.1660455,       2.30,  0.1425007,       0.00,  0.1220601,       6.58,  0.1676425,       1.64,  0.1440987,  0.2361044, -0.1424080,   304
         Q72X44,      24.58,  0.2924486,      16.28,  0.3484710,       0.00,  0.2424785,       2.66,  0.2085169,       1.66,  0.2232651,       6.31,  0.2178691,       0.00,  0.2150951,  0.1054768, -0.0639682,   301
         P07623,       3.24,  0.1674171,      11.97,  0.3133411,       0.00,  0.1893154,       4.85,  0.1960997,       2.59,  0.1908765,      10.03,  0.2030764,       2.27,  0.1784685,  0.2280080, -0.1008438,   309
         Q5AME2,      23.21,  0.2728173,      18.89,  0.3352208,       5.93,  0.2240426,       2.26,  0.1922104,       2.84,  0.2245368,       3.03,  0.1840647,       1.42,  0.2014751,  0.1247111, -0.2156699,  1551
         P07547,      36.13,  0.3814627,      17.18,  0.3275755,       4.55,  0.2272596,       3.54,  0.2108862,       3.35,  0.2433014,       4.30,  0.2080023,       1.58,  0.2285380,  0.0181304, -0.2258259,  1583
         P07313,      45.89,  0.4736696,      58.06,  0.5980182,      56.74,  0.5926999,      38.65,  0.4060555,      44.57,  0.4775500,      41.61,  0.4527668,      43.59,  0.5001267, -0.0743397, -0.0910625,   608
         P05655,       8.67,  0.1375516,      31.92,  0.4073169,       1.69,  0.2245974,       9.51,  0.2780556,       7.19,  0.3101483,       6.34,  0.2390853,       0.00,  0.2286931,  0.2550237, -0.0647350,   473
         Q9X592,      27.55,  0.3291399,      26.62,  0.3854284,      10.65,  0.2212989,      14.81,  0.2953432,      17.82,  0.3465153,      12.50,  0.2544186,      13.66,  0.3053574,  0.0708814, -0.1571523,   432
         P11073,      13.87,  0.2139356,      12.53,  0.3414222,       0.00,  0.1462436,       2.93,  0.2397563,       3.73,  0.2922041,      10.67,  0.2229872,       0.53,  0.2183842,  0.1821425, -0.1784643,   375
         P04960,      14.55,  0.1871379,      47.01,  0.4570827,       4.68,  0.2841131,       3.90,  0.2548507,       3.12,  0.2966365,      10.13,  0.2939390,       2.34,  0.2482745,  0.2111971, -0.1478699,   385
         P43379,      12.06,  0.1845820,      16.83,  0.3292886,       0.00,  0.1122308,       5.89,  0.2154314,       3.37,  0.2427908,       5.47,  0.2064255,       0.70,  0.1964197,  0.2104550, -0.1777860,   713
         P31797,      10.83,  0.1783657,      12.94,  0.3144365,       0.00,  0.0957226,       4.36,  0.2126067,       3.94,  0.2375629,       4.92,  0.1989286,       1.13,  0.1903167,  0.2178665, -0.1374607,   711
         P05618,       9.12,  0.1726595,      13.32,  0.3031306,       0.00,  0.0876716,       6.73,  0.2160394,       5.75,  0.2434044,       4.63,  0.1899281,       1.26,  0.1875269,  0.2217453, -0.1608645,   713
         P04830,      16.53,  0.2228177,      13.73,  0.3342805,       0.42,  0.1309215,       5.04,  0.2255574,       4.34,  0.2538806,       4.76,  0.2135628,       0.42,  0.2083500,  0.1714710, -0.1561708,   714
         P04424,      20.91,  0.2671513,      14.44,  0.3188707,       0.00,  0.1829569,       2.16,  0.1860994,       0.00,  0.2043949,       6.25,  0.2089546,       1.29,  0.1975785,  0.1325314, -0.1918990,   464
         Q9WYN2,      17.93,  0.2653025,      17.93,  0.3184158,       0.00,  0.2593610,       4.35,  0.1688369,       0.00,  0.1648324,      11.96,  0.2163447,       1.63,  0.1889554,  0.1330796, -0.2035330,   184
         Q97F65,      28.21,  0.3806446,      17.95,  0.3168361,      15.90,  0.3260301,       4.10,  0.2040056,       1.03,  0.1890027,      12.31,  0.2447239,       3.08,  0.2225355,  0.0185631, -0.1614064,   195
         Q0H0G9,      29.65,  0.4009896,      17.59,  0.3690259,       3.02,  0.3198915,       9.05,  0.2628031,       7.04,  0.2624847,      14.57,  0.2847614,       5.03,  0.2633441, -0.0001369, -0.1517907,   199
         P04183,      15.38,  0.2719083,      27.35,  0.3590277,      29.06,  0.3553164,      10.68,  0.2050996,       4.27,  0.1688254,      12.39,  0.2538250,       1.71,  0.2097810,  0.1263837, -0.2243810,   234
         P04035,      28.38,  0.3033245,      23.42,  0.3282665,      11.49,  0.2985393,       3.04,  0.1746258,       4.62,  0.1970804,       7.55,  0.2178367,       9.23,  0.2532788,  0.0942110, -0.2822029,   888
         P00947,      36.00,  0.3738626,      20.00,  0.3221155,       0.00,  0.1476261,      11.20,  0.2180784,       4.00,  0.1999482,      21.60,  0.3034277,      10.40,  0.2362388,  0.0277426, -0.2500059,   125
         Q84VW9,      30.79,  0.3402074,      23.76,  0.3605803,      11.78,  0.2991244,       6.20,  0.2265178,       6.40,  0.2519644,       7.75,  0.2288964,      10.95,  0.2845483,  0.0593686, -0.1253972,   968
         Q84KR7,      29.79,  0.3418817,      29.28,  0.3704794,      16.29,  0.3146780,       8.45,  0.2343067,      12.27,  0.2676398,       9.48,  0.2453317,      11.75,  0.2957197,  0.0566189, -0.1406993,   970
         Q01647,      26.27,  0.3088126,      21.10,  0.3438357,       8.69,  0.2760460,       6.10,  0.2092970,       5.69,  0.2361838,       5.89,  0.2051922,       1.96,  0.2172202,  0.0906857, -0.1220210,   967
         P30694,      26.40,  0.3196265,      20.70,  0.3490332,       8.59,  0.2832787,       5.80,  0.2198730,       6.73,  0.2502626,       6.21,  0.2048688,       1.86,  0.2239438,  0.0781752, -0.1207788,   966
         P00864,      36.35,  0.3775916,      23.44,  0.3471290,      14.61,  0.2766675,       6.46,  0.2145590,       6.57,  0.2499156,       6.68,  0.2258502,       4.98,  0.2358409,  0.0218355, -0.1588929,   883
         P00862,      26.05,  0.3440262,      18.65,  0.3673799,       0.00,  0.2325548,       6.11,  0.3146487,       6.75,  0.3365970,       7.07,  0.2255054,       1.93,  0.2646929,  0.0545207, -0.0805190,   311
         P11926,      13.88,  0.2229447,      16.92,  0.3102671,       2.17,  0.2081580,       5.86,  0.1890838,       2.60,  0.1829250,       8.24,  0.1993995,       3.04,  0.1841034,  0.1746579, -0.1741641,   461
         P07805,      12.29,  0.1939047,      10.87,  0.2713886,       0.00,  0.1455336,       2.36,  0.1570598,       0.24,  0.1587691,       4.96,  0.1531317,       1.42,  0.1557090,  0.2051752, -0.2024743,   423
         P00860,      16.70,  0.2486358,      19.96,  0.3245607,      11.50,  0.2197348,       9.76,  0.2012783,       6.07,  0.1969393,      12.15,  0.2200360,       8.03,  0.1985751,  0.1494952, -0.1711104,   461
         P25321,       5.70,  0.1060551,      20.80,  0.3444259,      16.24,  0.2555440,       6.27,  0.1876330,       2.85,  0.1637405,       8.55,  0.1998682,       9.97,  0.2095445,  0.2888480, -0.1213087,   351
         P00517,       6.84,  0.1111474,      19.09,  0.3351133,      15.10,  0.2415380,       6.27,  0.1827920,       2.28,  0.1587770,       8.83,  0.1960066,      10.54,  0.2042291,  0.2842895, -0.1290203,   351
         Q08188,      23.09,  0.2785566,      23.81,  0.3489915,       5.63,  0.2264427,       5.05,  0.2321946,       2.16,  0.2534025,       7.36,  0.2316047,       1.15,  0.2241248,  0.1185276, -0.1779164,   693
         P81453,      39.56,  0.3842771,      66.83,  0.5868583,      42.75,  0.3975326,      34.89,  0.4227838,      51.84,  0.5010870,      55.53,  0.4861396,      31.94,  0.3968576,  0.0155461,  0.0239769,   407
         P21980,      26.78,  0.3076476,      21.40,  0.3296149,      15.14,  0.2761609,       9.61,  0.2043401,       5.24,  0.2173017,       5.97,  0.2060948,       2.33,  0.2108333,  0.0897892, -0.1399579,   687
         P00488,      18.58,  0.2322662,      17.21,  0.3204615,       7.51,  0.1856209,       4.92,  0.2184885,       5.05,  0.2425651,       6.01,  0.2008833,       4.64,  0.2024440,  0.1642672, -0.1268200,   732
         Q581W1,      27.10,  0.3258821,      16.53,  0.2964664,       0.00,  0.1912793,       3.25,  0.1627423,       5.42,  0.1903738,       7.86,  0.2126559,       1.90,  0.1980202,  0.0720840, -0.2484706,   369
         Q01782,      35.76,  0.3700840,      20.83,  0.3302943,       0.00,  0.1870490,       5.21,  0.2018796,       3.82,  0.2309536,       8.33,  0.2423251,       3.47,  0.2292561,  0.0255690, -0.2770192,   288
         O76290,      32.09,  0.3721285,      20.90,  0.3273673,       0.00,  0.1882490,       6.34,  0.1986848,       7.84,  0.2298584,      12.31,  0.2569717,       4.48,  0.2308352,  0.0264888, -0.2716634,   268
         P22983,      29.41,  0.3384782,      17.85,  0.3697230,       9.04,  0.2921726,       2.86,  0.2500194,       4.35,  0.3020674,       3.55,  0.2068997,       0.00,  0.2445314,  0.0613262, -0.1276068,   874
         P22221,      34.73,  0.3898687,      23.71,  0.3829562,      18.68,  0.3160826,       7.56,  0.2594995,      10.18,  0.3000395,      14.69,  0.2552983,      15.53,  0.3172908,  0.0101077, -0.1950558,   953
         P11155,      32.42,  0.3612373,      18.06,  0.3604901,      15.42,  0.3012253,       6.34,  0.2544523,       7.50,  0.2934319,       6.76,  0.2153505,       6.23,  0.2976979,  0.0375694, -0.2008013,   947
